date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:16	67989/67989	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Sep%202022%2015:15:50%20GMT	https://tedswoodworking.com/new/vsloffer/	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/index.html	(from )
22:22:16	185/185	---M-Z	200	added ('OK')	text/plain	etag:%2278054b-19c-5344d73341fad-gzip%22	https://tedswoodworking.com/robots.txt		(from )
22:22:17	34810/34810	---M-Z	200	added ('OK')	text/css	etag:%2278094b-87fa-5e91d80483d84-gzip%22	https://tedswoodworking.com/new/vsloffer/css/style-optinpop.css	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/css/style-optinpop.css	(from https://tedswoodworking.com/new/vsloffer/)
22:22:18	106645/106645	---M--	200	added ('OK')	image/jpeg	etag:%22788bba-1ab59-575065bbc7521%22	https://www.tedswoodworking.com/images/16plansimg.jpg	/Users/kelven/websites/teds-woodworking%202%20test/www.tedswoodworking.com/images/16plansimg.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:19	1006/1006	---MCZ	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202022%2001:22:18%20GMT	https://fonts.googleapis.com/css2?family=Roboto:wght@300;400;500;700;900&display=swap	/Users/kelven/websites/teds-woodworking%202%20test/fonts.googleapis.com/css20466.css	(from https://tedswoodworking.com/new/vsloffer/)
22:22:20	971/971	---MCZ	200	added ('OK')	text/css	date:Tue,%2027%20Sep%202022%2001:22:19%20GMT	https://fonts.googleapis.com/css2?family=Hind:wght@300;400;500;600;700&display=swap	/Users/kelven/websites/teds-woodworking%202%20test/fonts.googleapis.com/css2f68a.css	(from https://tedswoodworking.com/new/vsloffer/)
22:22:20	3201/3201	---M-Z	200	added ('OK')	text/css	etag:%22801227-c81-5a93600984fa2-gzip%22	https://www.tedswoodworking.com/bbext/jquery.modal.min.css	/Users/kelven/websites/teds-woodworking%202%20test/www.tedswoodworking.com/bbext/jquery.modal.min.css	(from https://tedswoodworking.com/new/vsloffer/)
22:22:21	10052/10052	---M--	200	added ('OK')	image/png	etag:%2278093a-4883-5e91d27bf7231%22	https://tedswoodworking.com/new/vsloffer/images/logo.png	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/logo.png	(from https://tedswoodworking.com/new/vsloffer/)
22:22:23	983241/983241	---M--	200	added ('OK')	video/mp4	etag:%22780941-f00c9-5e91d2864bab0%22	https://tedswoodworking.com/new/vsloffer/vidassets/ted-thumbvid-desktop.mp4	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/vidassets/ted-thumbvid-desktop.mp4	(from https://tedswoodworking.com/new/vsloffer/)
22:22:24	54262/54262	---M--	200	added ('OK')	image/jpeg	etag:%227808f7-dd44-5e91d2668cb71%22	https://tedswoodworking.com/new/vsloffer/images/img-1.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img-1.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:25	72524/72524	---M--	200	added ('OK')	image/jpeg	etag:%227808f6-12768-5e91d26683ed1%22	https://tedswoodworking.com/new/vsloffer/images/img-2.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img-2.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:26	1127529/1127529	---M--	200	added ('OK')	video/mp4	etag:%22780940-113469-5e91d286eec10%22	https://tedswoodworking.com/new/vsloffer/vidassets/ted-thumbvid-mobile.mp4	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/vidassets/ted-thumbvid-mobile.mp4	(from https://tedswoodworking.com/new/vsloffer/)
22:22:26	5474/5474	---M--	200	added ('OK')	image/jpeg	etag:%22780916-1897-5e91d26b74931%22	https://tedswoodworking.com/new/vsloffer/images/img3.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img3.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:27	2811/2811	---M--	200	added ('OK')	image/jpeg	etag:%22780922-e3d-5e91d26e01e51%22	https://tedswoodworking.com/new/vsloffer/images/img4.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img4.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:28	49329/49329	---M--	200	added ('OK')	image/jpeg	etag:%2278092e-c9df-5e91d273eb911%22	https://tedswoodworking.com/new/vsloffer/images/img5.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img5.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:30	69510/69510	---M--	200	added ('OK')	image/jpeg	etag:%22780933-11bd3-5e91d277fe891%22	https://tedswoodworking.com/new/vsloffer/images/img6.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img6.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:33	34888/34888	---M--	200	added ('OK')	image/jpeg	etag:%22780934-91a4-5e91d278007d1%22	https://tedswoodworking.com/new/vsloffer/images/img7.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img7.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:33	21194/21194	---M--	200	added ('OK')	image/jpeg	etag:%22780936-5bd9-5e91d278a96f1%22	https://tedswoodworking.com/new/vsloffer/images/img8.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img8.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:34	32463/32463	---M--	200	added ('OK')	image/jpeg	etag:%22780938-86bb-5e91d278e1191%22	https://tedswoodworking.com/new/vsloffer/images/img9.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img9.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:35	29038/29038	---M--	200	added ('OK')	image/jpeg	etag:%2278094a-789b-5e91d28c3f1b0%22	https://tedswoodworking.com/new/vsloffer/images/img10.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img10.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:36	19502/19502	---M--	200	added ('OK')	image/jpeg	etag:%227808fc-5104-5e91d266f91d1%22	https://tedswoodworking.com/new/vsloffer/images/img11.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img11.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:37	8128/8128	---M--	200	added ('OK')	image/jpeg	etag:%227808fd-257f-5e91d266fa171%22	https://tedswoodworking.com/new/vsloffer/images/img12.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img12.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:38	20471/20471	---M--	200	added ('OK')	image/jpeg	etag:%227808fe-55d4-5e91d2673c7f1%22	https://tedswoodworking.com/new/vsloffer/images/img13.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img13.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:39	52663/52663	---M--	200	added ('OK')	image/jpeg	etag:%227808ff-d6a5-5e91d267713b1%22	https://tedswoodworking.com/new/vsloffer/images/img14.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img14.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:40	54120/54120	---M--	200	added ('OK')	image/jpeg	etag:%22780900-dd1b-5e91d26778111%22	https://tedswoodworking.com/new/vsloffer/images/img15.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img15.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:42	151426/151426	---M--	200	added ('OK')	image/jpeg	etag:%22780904-2684a-5e91d268df711%22	https://tedswoodworking.com/new/vsloffer/images/img16.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img16.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:22:43	212140/212140	---M--	200	added ('OK')	image/jpeg	etag:%22780908-35c9b-5e91d26922d31%22	https://tedswoodworking.com/new/vsloffer/images/img17.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img17.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:23:05	18971/18971	---M--	200	added ('OK')	image/jpeg	etag:%22780909-4de3-5e91d26864651%22	https://tedswoodworking.com/new/vsloffer/images/img18.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img18.jpg	(from https://tedswoodworking.com/new/vsloffer/)
22:23:05	26562/26562	---M--	200	added ('OK')	image/jpeg	etag:%2278090a-6cdf-5e91d268a1eb1%22	https://tedswoodworking.com/new/vsloffer/images/img19.jpg	/Users/kelven/websites/teds-woodworking%202%20test/tedswoodworking.com/new/vsloffer/images/img19.jpg	(from https://tedswoodworking.com/new/vsloffer/)
